X;Y;STD
164.429998;10.433182;0.660702
165.059996;10.644772;0.626488
165.689993;10.775227;0.555830
166.319990;10.717835;0.603135
166.949999;10.766418;0.532412
167.579997;10.688382;0.603055
168.209994;10.578358;0.653422
168.839991;10.462388;0.723536
169.469988;10.252388;0.696655
170.099998;9.822273;0.621773
170.729995;9.685403;0.685083
171.359992;9.524223;0.676562
171.989989;9.427895;0.636941
172.619998;9.460677;0.592934
173.249996;9.631525;0.751178
173.879993;9.724473;0.850923
174.509990;9.641579;1.059922
175.139999;9.444749;1.038110
175.769997;9.621666;0.794456
176.399994;9.706666;0.677588
177.029991;9.653538;1.066489
177.659988;9.655298;1.157268
178.289998;9.869999;0.579537
178.919995;10.029782;0.277878
179.549992;10.023695;0.299972
180.179989;9.969000;0.349552
180.809999;9.932391;0.366940
181.439996;9.883695;0.377497
182.069993;9.808499;0.436009
182.699990;9.792391;0.459822
183.329988;9.790869;0.355471
183.959997;9.818999;0.301075
184.589994;9.871522;0.298312
185.219991;9.895869;0.297206
185.849988;9.895869;0.403868
186.479998;9.952031;0.427508
187.109995;9.877954;0.748578
187.739992;10.003208;0.489007
188.369989;9.987537;0.825684
188.999999;10.119178;0.486056
189.629996;10.116591;0.571166
190.259993;10.169999;0.569567
190.889990;10.131609;0.908069
191.519988;10.109749;0.970345
192.149997;9.993629;0.973458
192.779994;10.035703;0.817721
193.409991;10.048044;0.970653
194.039989;10.229779;0.522627
194.669998;10.337173;0.840676
195.299995;10.455869;0.899947
195.929992;10.946250;1.288674
196.559989;11.194852;1.264886
197.189999;11.519565;1.544535
197.819996;12.058260;1.686706
198.449993;11.871000;1.753834
199.079990;11.974565;1.712351
199.709988;11.904564;1.738622
200.339985;12.057000;1.751054
200.969982;12.163500;1.716139
201.600003;12.337500;1.919745
202.230000;12.477000;2.129562
202.859998;12.115499;2.167489
203.489995;11.872499;2.140583
204.119992;12.148943;2.289976
204.749990;12.120845;2.124605
205.379987;12.170999;2.088249
206.009984;12.674999;2.091970
206.639981;12.776999;1.979111
207.270002;12.456956;2.199956
207.900000;12.367173;2.314414
208.529997;12.007499;2.440629
209.159994;11.664131;2.239314
209.789991;11.349130;2.010018
210.419989;11.394782;1.870252
211.049986;11.480000;1.727515
211.679983;11.384130;1.516590
212.310004;11.542391;1.326148
212.940001;11.417205;1.315356
213.569999;11.186304;1.283940
214.199996;11.020367;1.313236
214.829993;10.764044;1.443676
215.459991;10.442867;1.276676
216.089988;10.211249;1.224814
216.719985;10.252941;1.154829
217.349982;10.347132;1.062649
217.980003;10.393455;0.976310
218.610001;10.447500;0.961414
219.239998;10.385735;0.884879
219.869995;10.524705;0.943307
220.499992;10.478383;0.988198
221.129990;10.458308;1.065196
221.759987;10.421249;1.139792
222.389984;10.852059;1.356750
223.019981;10.765588;1.361607
223.650002;10.577205;1.264322
224.280000;10.399632;1.090510
224.909997;10.558676;1.375930
225.539994;10.571029;1.383342
226.169991;10.523161;1.261009
226.799989;9.900691;0.575032
227.429986;9.773203;0.457046
228.059983;9.732187;0.507269
228.689981;9.650307;0.643512
229.320002;9.755307;0.392323
229.949999;9.730522;0.415434
230.579996;9.783806;0.270241
231.209993;9.765000;0.227064
231.839991;9.806690;0.144232
232.469988;9.815955;0.127986
233.099985;9.810448;0.149825
233.729982;9.819850;0.154339
234.360003;9.771176;0.242858
234.990001;9.758731;0.247328
235.619998;9.632205;0.646672
236.249995;9.735662;0.415280
236.879992;9.851471;0.205255
237.509990;9.849926;0.563795
238.139987;10.013603;0.876445
238.769984;10.174190;0.540867
239.399981;10.143308;1.019306
240.030003;10.259117;0.976902
240.660000;10.351384;0.903972
241.289997;10.307238;0.879356
241.919994;10.241418;0.817426
242.549992;10.119178;0.553489
243.179989;10.321343;0.536015
243.809986;10.493823;0.470222
244.439983;10.779485;0.506964
245.069981;10.997205;0.317381
245.700002;11.105294;0.333545
246.329999;10.961691;0.527820
246.959996;10.760955;0.634237
247.589993;10.481471;0.682363
248.219991;10.117058;0.454396
248.849988;10.078456;0.357670
249.479985;10.075367;0.361699
250.109982;10.110883;0.460523
250.739980;10.093897;0.487827
251.370001;10.154117;0.400266
251.999998;10.096985;0.364888
252.629995;10.059926;0.302000
253.259993;10.021323;0.333198
253.889990;10.006956;0.313387
254.519987;9.978088;0.287539
255.149984;9.975000;0.279549
255.779982;9.923283;0.237491
256.410003;9.912313;0.230945
257.040000;9.907734;0.331711
257.669997;9.908333;0.471912
258.299994;9.996328;0.370850
258.929992;10.091667;0.359419
259.559989;10.139274;0.287636
260.189986;10.137580;0.279518
260.819983;10.024918;0.209658
261.449981;10.025749;0.205142
262.080002;10.053305;0.278527
262.709999;10.101724;0.361515
263.339996;10.089051;0.542906
263.969994;10.126053;0.536482
264.599991;10.153124;0.441897
265.229988;10.205624;0.474343
265.859985;10.076182;0.471684
266.489983;9.808584;1.126543
267.119980;9.972900;0.893543
267.750001;9.668572;1.069707
268.379998;8.961628;0.822691
269.009995;8.266363;0.307241
