X;Y;STD
115.919995;15.368333;0.469678
116.549993;15.426667;0.370057
117.180002;15.306291;0.369723
117.809999;15.256667;0.395365
118.439996;15.136667;0.286269
119.069993;15.208332;0.427954
119.699991;15.233332;0.436885
120.330000;15.258333;0.453974
120.959997;15.258333;0.472856
121.589994;15.130000;0.465700
122.219992;15.015000;0.485448
122.850001;15.006666;0.489022
123.479998;14.957577;0.405361
124.109995;14.951015;0.351013
124.739993;14.978333;0.364795
125.369990;14.973983;0.305909
125.999999;14.946093;0.249871
126.629996;15.015000;0.292831
127.259994;15.026484;0.247027
127.889991;15.134765;0.343698
128.520000;15.170000;0.334562
129.149997;15.156093;0.315120
129.779994;15.162656;0.226359
130.409992;15.173332;0.323978
131.040001;15.077344;0.368305
131.669998;14.967421;0.371198
132.299995;14.898333;0.269906
132.929993;14.868984;0.331321
133.559990;14.811562;0.325158
134.189999;14.784999;0.236533
134.819996;14.834531;0.350940
135.449994;14.831249;0.308368
136.079991;14.858332;0.250223
136.710000;14.880468;0.246575
137.339997;14.911640;0.258194
137.969995;14.881666;0.165400
138.599992;14.903437;0.200667
139.230001;14.893593;0.193093
139.859998;14.966667;0.277347
140.489995;15.005156;0.259675
141.119993;15.046667;0.342219
141.749990;15.026666;0.241823
142.379999;15.015000;0.354618
143.009996;14.971666;0.261039
143.639994;14.951666;0.266937
144.269991;14.906718;0.173100
144.900000;14.918332;0.163458
145.529997;14.995000;0.280531
146.159995;15.003516;0.261261
146.789992;14.996666;0.274679
147.419989;15.026666;0.240371
148.049998;15.098672;0.224418
148.679996;15.192187;0.334043
149.309993;15.271667;0.361701
149.939990;15.420234;0.398908
150.569999;15.480937;0.308298
151.199996;15.616667;0.234534
151.829994;15.615468;0.303564
152.459991;15.560000;0.434687
153.090000;15.523332;0.467809
153.719997;15.500000;0.535533
154.349995;15.433334;0.534892
154.979992;15.269032;0.408202
155.609989;15.161666;0.441368
156.239998;15.136667;0.410366
156.869996;15.120000;0.329890
157.499993;15.211229;0.445271
158.129990;15.230164;0.411056
158.759999;15.189999;0.276227
159.389997;15.214498;0.149421
160.019994;15.223250;0.158612
160.649991;15.230250;0.214672
161.279988;15.240748;0.211637
161.909997;15.244576;0.206789
162.539995;15.208982;0.271209
163.169992;15.303305;0.210563
163.799989;15.365593;0.256874
164.429998;15.407844;0.264171
165.059996;15.397628;0.272516
165.689993;15.380690;0.228427
166.319990;15.383388;0.229901
166.949999;15.395172;0.228855
167.579997;15.386948;0.237017
168.209994;15.347797;0.236078
168.839991;15.375258;0.244424
169.469988;15.379830;0.259607
170.099998;15.387931;0.258777
170.729995;15.356694;0.268954
171.359992;15.319321;0.316915
171.989989;15.291499;0.374181
172.619998;15.305500;0.392126
173.249996;15.324749;0.417125
173.879993;15.336773;0.468015
174.509990;15.385082;0.461634
175.139999;15.369590;0.475390
175.769997;15.402821;0.464105
176.399994;15.475646;0.510689
177.029991;15.495966;0.526546
177.659988;15.523332;0.555063
178.289998;15.546666;0.473240
178.919995;15.611129;0.493872
179.549992;15.678333;0.518404
180.179989;15.686665;0.529015
180.809999;15.738332;0.593422
181.439996;15.759844;0.611044
182.069993;15.805781;0.634623
182.699990;15.825468;0.596998
183.329988;15.810703;0.556786
183.959997;15.772969;0.475578
184.589994;15.787734;0.434264
185.219991;15.812343;0.417003
185.849988;15.820546;0.417967
186.479998;15.864843;0.398844
187.109995;15.943593;0.382304
187.739992;16.050234;0.379432
188.369989;16.125703;0.395846
188.999999;16.183124;0.439834
189.629996;16.119140;0.480092
190.259993;16.168359;0.433917
190.889990;16.045313;0.787691
191.519988;16.073203;0.533561
192.149997;15.989530;0.774813
192.779994;15.987889;0.711961
193.409991;15.989530;0.553268
194.039989;15.915702;0.328809
194.669998;15.868124;0.290238
195.299995;15.869765;0.271448
195.929992;15.889999;0.386157
196.559989;15.894374;0.459375
197.189999;15.875000;0.433073
197.819996;15.929998;0.540113
198.449993;15.915702;0.445788
199.079990;15.763333;1.026145
199.709988;15.971483;0.409246
200.339985;15.994452;0.429753
200.969982;16.027266;0.371401
201.600003;16.022342;0.349095
202.230000;16.074844;0.487473
202.859998;16.101094;0.433013
203.489995;16.150312;0.366032
204.119992;16.258593;0.354724
204.749990;16.322577;0.365587
205.379987;16.338983;0.372906
206.009984;16.351667;0.439210
206.639981;16.322577;0.480429
207.270002;16.293333;0.403210
207.900000;16.270000;0.380411
208.529997;16.176666;0.334075
209.159994;16.156451;0.341255
209.789991;16.038333;0.542850
210.419989;16.086666;0.395185
211.049986;16.079766;0.421583
211.679983;16.104375;0.446443
212.310004;16.171640;0.489509
212.940001;16.227421;0.485777
213.569999;16.261874;0.479916
214.199996;16.274999;0.542747
214.829993;16.245468;0.644722
215.459991;16.283076;0.747322
216.089988;16.316015;0.872910
216.719985;16.323461;0.903457
217.349982;16.173230;1.163566
217.980003;16.178076;0.952303
218.610001;16.124769;1.219084
219.239998;16.207154;1.189278
219.869995;16.260462;1.237705
220.499992;16.249543;1.262005
221.129990;16.338000;1.279070
221.759987;16.429317;1.188112
222.389984;16.437273;1.228064
223.019981;16.478539;1.244952
223.650002;16.516817;1.217253
224.280000;16.547686;1.206366
224.909997;16.601136;1.180335
225.539994;16.637726;1.185856
226.169991;16.665223;1.219630
226.799989;16.740447;1.209937
227.429986;16.807836;1.202159
228.059983;16.861118;1.191276
228.689981;16.803089;1.425074
229.320002;16.875660;1.205945
229.949999;16.823161;1.303131
230.579996;16.681102;1.462251
231.209993;16.559118;1.505851
231.839991;16.549253;1.462478
232.469988;16.629772;1.630838
233.099985;16.685453;1.658057
233.729982;16.640078;1.654572
234.360003;16.796769;1.741948
234.990001;16.800000;1.690568
235.619998;16.893862;1.518645
236.249995;16.979307;1.723533
236.879992;17.060077;1.657030
237.509990;17.127922;1.674185
238.139987;17.049374;1.628294
238.769984;16.947655;1.652574
239.399981;16.937812;1.599191
240.030003;16.785234;1.771035
240.660000;16.883671;1.766683
241.289997;16.544062;2.073656
241.919994;16.059999;2.340740
242.549992;15.843332;2.583786
243.179989;15.792656;2.679604
243.809986;16.328332;2.325019
244.439983;16.681667;1.963790
245.069981;16.616249;2.022869
245.700002;16.125000;2.563768
246.329999;15.528332;2.763268
246.959996;15.474375;2.848548
247.589993;15.603334;2.846704
248.219991;16.053332;3.118798
250.739980;17.897578;2.941226
251.370001;18.073332;2.724449
251.999998;18.063334;2.761858
252.629995;18.750702;2.272468
253.259993;19.043332;2.303040
253.889990;19.405000;2.213740
254.519987;19.060780;2.369778
255.149984;19.094999;2.183331
255.779982;18.813333;2.004539
256.410003;17.551406;2.704847
257.040000;17.068332;2.400701
257.669997;16.762266;2.436826
258.299994;16.230702;2.612686
258.929992;15.801667;2.709594
259.559989;14.923124;3.094467
260.189986;14.647500;3.041094
260.819983;14.573333;2.678365
261.449981;14.688516;2.748684
262.080002;14.763984;2.641396
262.709999;15.018333;2.409733
263.339996;15.912421;3.314780
264.599991;16.959140;3.290686
265.229988;16.559999;3.285182
265.859985;16.946666;2.897828
266.489983;17.143333;2.790751
267.119980;16.561209;2.316782
267.750001;16.488387;2.407845
268.379998;16.930819;2.429492
269.009995;16.892949;2.366593
269.639993;16.421999;2.113541
270.269990;15.782033;1.740343
270.899987;15.952757;2.307274
271.529984;16.321053;2.568653
272.159982;16.213125;2.943394
274.049997;14.688332;3.068024
274.679995;13.463333;2.702234
275.309992;13.677734;2.695199
275.939989;13.530865;2.196330
276.569986;13.476346;1.789252
277.199984;14.216176;2.020049
277.829981;14.508529;2.321177
278.460002;15.021999;2.958145
