X;Y;STD
68.039995;10.671666;0.371498
68.669999;10.598333;0.276143
69.299996;10.599999;0.300180
69.929999;10.578333;0.333597
70.559996;10.621666;0.400903
71.190000;10.620000;0.403352
71.819997;10.631666;0.390629
72.450000;10.648333;0.248648
73.079997;10.731667;0.257970
73.709995;10.818281;0.347735
74.339998;10.862578;0.377640
74.969995;10.874062;0.419538
75.599998;10.864218;0.531188
76.229995;10.826484;0.515101
76.859999;10.637812;0.997478
77.489996;10.411406;1.290024
78.119999;10.416327;1.210375
78.749996;10.656667;0.668768
79.380000;10.660781;0.531512
80.009997;10.780547;0.325783
80.639994;10.815000;0.349726
81.269997;10.826307;0.418035
81.899995;10.957153;0.598931
82.529998;10.977422;0.603159
83.159995;11.003672;0.620961
83.789998;11.033203;0.668552
84.419996;11.023332;0.677776
85.049999;11.025000;0.678957
85.679996;11.015156;0.702088
86.309999;10.943333;0.648735
86.939996;10.755937;0.392380
87.570000;10.739531;0.346991
88.199997;10.694999;0.280548
88.829994;10.647656;0.230132
89.459997;10.655859;0.235514
90.089995;10.653333;0.270988
90.719998;10.668984;0.283097
91.349995;10.676666;0.327698
91.979998;10.703333;0.293947
92.609996;10.691666;0.322174
93.239999;10.693333;0.346079
93.869996;10.783333;0.322767
94.499999;10.751667;0.377205
95.129997;10.742177;0.388138
95.759994;10.630000;0.825435
96.389997;10.726666;0.607720
97.019994;10.789596;0.353661
97.649997;10.789999;0.296237
98.279995;10.784516;0.260207
98.909998;10.767580;0.229956
99.539995;10.768525;0.207839
100.169992;10.754754;0.186717
100.800002;10.735819;0.174922
101.429999;10.697749;0.173705
102.059996;10.679016;0.173572
102.689993;10.670409;0.148715
103.319991;10.689000;0.164665
103.950000;10.663524;0.193426
104.579997;10.659250;0.209536
105.209994;10.631250;0.274226
105.839992;10.634749;0.272525
106.470001;10.665508;0.249978
107.099998;10.681525;0.264244
107.729995;10.683750;0.292386
108.359993;10.710000;0.303827
108.990002;10.738474;0.360027
109.619999;10.795086;0.341875
110.249996;10.851207;0.323669
110.879993;10.599374;1.023881
111.509991;10.471034;1.261478
112.140000;10.617895;0.871208
112.769997;10.673158;0.575607
113.399994;10.637587;0.416904
114.029992;10.693420;0.295554
114.660001;10.746206;0.224492
115.289998;10.807631;0.257841
115.919995;10.853684;0.306357
116.549993;10.829482;0.323011
117.180002;10.829482;0.308564
117.809999;10.778793;0.323068
118.439996;10.753448;0.329176
119.069993;10.717241;0.302617
119.699991;10.711810;0.305494
120.330000;10.722672;0.305241
120.959997;10.686864;0.283500
121.589994;10.695517;0.296634
122.219992;10.679745;0.311164
122.850001;10.704660;0.242568
123.479998;10.704660;0.281770
124.109995;10.725750;0.294385
124.739993;10.750932;0.327512
125.369990;10.722250;0.377163
125.999999;10.723999;0.413598
126.629996;10.666250;0.653276
127.259994;10.559499;1.226954
127.889991;10.734499;0.642244
128.520000;10.832500;0.460559
129.149997;10.862249;0.324451
129.779994;10.943135;0.415113
130.409992;10.893749;0.313025
131.040001;10.907749;0.381052
131.669998;10.864000;0.265260
132.299995;10.878000;0.383985
132.929993;10.818499;0.249928
133.559990;10.856999;0.379160
134.189999;10.837749;0.374233
134.819996;10.827250;0.286324
135.449994;10.834250;0.283361
136.079991;10.827049;0.287775
136.710000;10.832500;0.372803
137.339997;10.835999;0.358550
137.969995;10.821885;0.407269
138.599992;10.799249;0.333053
139.230001;10.795750;0.343195
139.859998;10.878688;0.460740
140.489995;10.926999;0.503151
141.119993;10.962000;0.535805
141.749990;11.016101;0.548601
142.379999;10.951500;0.536179
143.009996;10.884999;0.465519
143.639994;10.859491;0.618989
144.269991;10.748500;0.824312
144.900000;10.868390;0.663617
145.529997;10.889745;0.467610
146.159995;10.936017;0.426541
146.789992;10.950254;0.344213
147.419989;10.979740;0.212817
148.049998;10.978728;0.155010
148.679996;10.932457;0.170825
149.309993;10.881983;0.136059
149.939990;10.863050;0.163269
150.569999;10.842155;0.112949
151.199996;10.882626;0.092258
151.829994;10.900086;0.103972
152.459991;10.889745;0.104239
153.090000;10.871121;0.091874
153.719997;10.853017;0.122858
154.349995;10.863879;0.122121
154.979992;10.836723;0.142981
155.609989;10.833103;0.201803
156.239998;10.851207;0.210509
156.869996;10.863879;0.251387
157.499993;10.903706;0.244941
158.129990;10.919999;0.271576
158.759999;10.930862;0.264985
159.389997;10.982631;0.273151
160.019994;11.010263;0.331710
160.649991;11.063684;0.396606
161.279988;11.103749;0.433948
161.909997;11.137368;0.426789
162.539995;11.229374;0.406389
163.169992;11.275525;0.290907
163.799989;11.277368;0.269567
164.429998;11.363947;0.315306
165.059996;11.465263;0.366601
165.689993;11.473966;0.327882
166.319990;11.467104;0.290893
166.949999;11.343621;0.223124
167.579997;11.233157;0.194223
168.209994;11.052155;0.164936
168.839991;11.023157;0.167485
169.469988;10.963448;0.187039
170.099998;10.950775;0.149758
170.729995;10.929051;0.144993
171.359992;10.934483;0.199265
171.989989;10.919999;0.222312
172.619998;10.938103;0.221558
173.249996;11.006896;0.355888
173.879993;11.044913;0.498051
174.509990;11.097413;0.542882
175.139999;11.149913;0.616112
175.769997;11.284830;0.874728
176.399994;11.358103;1.018968
177.029991;11.581316;1.364780
177.659988;11.916579;1.397853
178.289998;12.009152;1.513827
178.919995;11.872118;1.457473
179.549992;12.018999;0.918268
180.179989;11.996694;0.556150
180.809999;11.905932;0.520894
181.439996;11.667457;0.597445
182.069993;11.347241;0.591688
182.699990;11.041017;0.370256
183.329988;10.925339;0.150255
183.959997;10.945345;0.162330
184.589994;10.919999;0.179278
185.219991;10.941356;0.186197
185.849988;10.953814;0.187853
186.479998;10.902203;0.159617
187.109995;10.882626;0.177996
187.739992;10.877288;0.170844
188.369989;10.873728;0.226517
188.999999;10.887966;0.267350
189.629996;10.914660;0.280441
190.259993;10.926999;0.271023
190.889990;10.993499;0.328880
191.519988;11.045999;0.378495
192.149997;11.131780;0.479992
192.779994;11.167373;0.503655
193.409991;11.275250;0.698363
194.039989;11.473000;0.975774
194.669998;11.730250;1.091880
195.299995;11.809000;1.288190
195.929992;12.325250;1.039112
196.559989;12.344500;0.724011
197.189999;12.260500;0.747479
197.819996;12.144999;0.805764
198.449993;12.117000;0.804510
199.079990;12.022500;0.952650
199.709988;11.978898;0.903922
200.339985;11.891250;0.952481
200.969982;11.969999;0.992735
201.600003;12.016271;0.978945
202.230000;12.019830;0.869801
202.859998;12.105254;0.644667
203.489995;12.153750;0.655620
204.119992;12.165762;0.687426
204.749990;12.059250;0.723113
205.379987;11.893000;0.690355
206.009984;11.660339;0.588727
206.639981;11.277000;0.378675
207.270002;11.191250;0.339306
207.900000;11.112500;0.301377
208.529997;11.079250;0.250295
209.159994;11.074918;0.241693
209.789991;11.084499;0.225504
210.419989;11.078360;0.275282
211.049986;11.093852;0.303533
211.679983;11.104596;0.346036
212.310004;11.121532;0.360431
212.940001;11.091048;0.378681
213.569999;11.097822;0.363524
214.199996;11.083333;0.302685
214.829993;11.098333;0.249356
215.459991;11.098333;0.213842
216.089988;11.103333;0.204906
216.719985;11.126719;0.244822
217.349982;11.228333;0.314094
217.980003;11.392500;0.467736
218.610001;11.551640;0.630135
219.239998;11.564538;0.664819
219.869995;11.606538;0.663590
220.499992;11.655000;0.678731
221.129990;11.705076;0.689423
221.759987;11.715455;0.704135
222.389984;11.683636;0.695661
223.019981;11.565671;0.563037
223.650002;11.239702;0.373298
224.280000;11.220895;0.382652
224.909997;11.133134;0.337421
225.539994;11.137835;0.357037
226.169991;11.134632;0.434575
226.799989;11.150373;0.479366
227.429986;11.272611;0.384282
228.059983;11.321470;0.402222
228.689981;11.377612;0.417922
229.320002;11.423382;0.457520
229.949999;11.489779;0.480609
230.579996;11.502133;0.521409
231.209993;11.522205;0.515855
231.839991;11.488235;0.511936
232.469988;11.356985;0.477993
233.099985;11.264338;0.430240
233.729982;11.218014;0.377133
234.360003;11.142352;0.403277
234.990001;11.097573;0.372213
235.619998;11.085220;0.318225
236.249995;11.091397;0.301800
236.879992;11.119191;0.281949
237.509990;11.170147;0.267102
238.139987;11.196396;0.302337
238.769984;11.205661;0.283490
239.399981;11.210294;0.321668
240.030003;11.159338;0.434365
240.660000;11.214926;0.397495
241.289997;11.245809;0.325193
241.919994;11.255074;0.291614
242.549992;11.239632;0.200045
243.179989;11.180955;0.219452
243.809986;11.148806;0.195305
244.439983;11.112761;0.195876
245.069981;11.092941;0.184328
245.700002;11.087687;0.176871
246.329999;11.078283;0.169580
246.959996;11.069779;0.175824
247.589993;11.057910;0.180707
248.219991;11.065746;0.184954
248.849988;11.062059;0.190358
249.479985;11.061045;0.206480
250.109982;11.076716;0.213393
250.739980;11.098656;0.210795
251.370001;11.112500;0.205632
251.999998;11.126818;0.204336
252.629995;11.117272;0.212798
253.259993;11.093409;0.227204
253.889990;11.114091;0.205352
254.519987;11.181692;0.229386
255.149984;11.179218;0.216438
255.779982;11.183333;0.213214
256.410003;11.131667;0.210389
257.040000;11.128306;0.214597
257.669997;11.114508;0.197412
258.299994;11.093852;0.189055
258.929992;11.079250;0.187310
259.559989;11.042500;0.204847
260.189986;11.026780;0.225010
260.819983;11.016101;0.224866
261.449981;11.003276;0.231315
262.080002;10.982631;0.235916
262.709999;10.938421;0.279627
263.339996;10.830000;0.300550
263.969994;10.664181;0.382932
264.599991;10.213636;0.644921
265.229988;9.469444;1.060652
265.859985;9.931250;1.171551
266.489983;9.163000;0.930075
