X;Y;STD
144.269991;12.175154;1.042283
144.900000;12.033984;1.008597
145.529997;12.012656;1.019656
146.159995;12.066923;1.028502
146.789992;11.957076;0.921189
147.419989;11.865000;0.952598
148.049998;11.755154;0.979878
148.679996;11.803615;1.020161
149.309993;11.898922;1.035216
149.939990;11.814923;0.978785
150.569999;11.726077;0.872504
151.199996;11.694375;0.745819
151.829994;11.592000;0.680176
152.459991;11.621077;0.687444
153.090000;11.722846;0.732669
153.719997;11.714768;0.928611
154.349995;11.834308;0.686361
154.979992;11.876307;0.819176
155.609989;11.722846;1.787935
156.239998;11.927343;1.650906
156.869996;12.245625;1.549473
157.499993;12.510000;1.498747
158.129990;12.931153;1.765290
158.759999;12.986077;1.539226
159.389997;13.136137;1.268206
160.019994;13.347727;0.958425
160.649991;13.347727;0.975184
161.279988;13.096362;0.994364
161.909997;12.741591;1.078174
162.539995;12.806818;1.223132
163.169992;12.532611;1.183319
163.799989;12.295970;1.293655
164.429998;12.246817;1.076188
165.059996;12.131418;1.053335
165.689993;11.835223;0.781301
166.319990;11.753636;0.822698
166.949999;11.633059;0.826677
167.579997;11.684776;0.878078
168.209994;11.766364;0.844732
168.839991;11.907313;0.879254
169.469988;12.027985;0.897448
170.099998;12.124318;0.926294
170.729995;12.126716;0.970406
171.359992;12.227014;0.991528
171.989989;12.344552;0.989528
172.619998;12.386911;0.954554
173.249996;12.426045;0.941868
173.879993;12.350821;0.991117
174.509990;12.288135;0.962161
175.139999;12.250522;0.913103
175.769997;12.183134;0.873599
176.399994;12.195671;0.867988
177.029991;12.101641;0.833184
177.659988;11.966865;0.719042
178.289998;11.857164;0.590158
178.919995;11.739627;0.501186
179.549992;11.678863;0.422696
180.179989;11.615227;0.393612
180.809999;11.579776;0.418346
181.439996;11.546817;0.391586
182.069993;11.413182;0.330011
182.699990;11.349403;0.299589
183.329988;11.365454;0.318723
183.959997;11.408409;0.370787
184.589994;11.490448;0.413765
185.219991;11.532500;0.427711
185.849988;11.510228;0.387625
186.479998;11.474776;0.349325
187.109995;11.456136;0.342004
187.739992;11.501418;0.349102
188.369989;11.553182;0.360947
188.999999;11.572272;0.394793
189.629996;11.661363;0.349617
190.259993;11.736136;0.369106
190.889990;11.790691;0.366861
191.519988;11.802953;0.394570
192.149997;11.837954;0.397234
192.779994;11.785846;0.403953
193.409991;11.739318;0.390403
194.039989;11.810908;0.392553
194.669998;11.840769;0.375997
195.299995;11.853863;0.310811
195.929992;11.925454;0.298692
196.559989;11.961923;0.356801
197.189999;12.005000;0.299959
197.819996;11.995454;0.318723
198.449993;11.997461;0.308360
199.079990;11.898409;0.375100
199.709988;11.802953;0.446974
200.339985;11.790691;0.558574
200.969982;11.831591;0.604887
201.600003;11.866590;0.617274
202.230000;11.907000;0.699841
202.859998;11.940923;0.749401
203.489995;11.925454;0.728160
204.119992;12.010384;0.783524
204.749990;11.913461;0.724439
205.379987;11.861818;0.778910
206.009984;11.885681;0.931152
206.639981;11.837954;1.045746
207.270002;11.985908;1.049883
207.900000;12.180000;1.256900
208.529997;12.296307;1.154214
209.159994;12.242045;1.429669
209.789991;12.164328;1.443027
210.419989;12.188076;1.170729
211.049986;12.108409;1.204299
211.679983;12.165895;0.565272
212.310004;12.057500;0.615125
212.940001;11.963636;0.736792
213.569999;11.979546;0.708784
214.199996;11.977954;0.655545
214.829993;11.955681;0.597016
215.459991;11.892045;0.741631
216.089988;12.092238;0.754469
216.719985;12.071817;0.767024
217.349982;12.208636;0.833520
217.980003;12.180000;0.955477
218.610001;12.022500;1.002345
219.239998;11.788636;0.911078
219.869995;11.608864;0.911000
220.499992;11.388461;0.875411
221.129990;11.180909;0.733463
221.759987;11.220682;0.657978
222.389984;11.241461;0.616632
223.019981;11.351307;0.542055
223.650002;11.415923;0.603745
224.280000;11.532231;0.585498
224.909997;11.659846;0.611268
225.539994;11.709923;0.618614
226.169991;11.651769;0.582718
226.799989;11.740615;0.645925
227.429986;11.826230;0.764873
228.059983;12.043828;0.741691
228.689981;12.050769;0.816812
229.320002;12.107307;0.846219
229.949999;12.214453;0.883782
230.579996;12.254307;0.934205
231.209993;12.322734;0.951244
231.839991;12.419531;1.032541
232.469988;12.479999;0.990989
233.099985;12.401666;0.850165
233.729982;12.207096;0.820496
234.360003;12.016666;0.708891
234.990001;11.975000;0.629556
235.619998;12.132580;0.684825
236.249995;12.036666;0.671500
236.879992;12.107177;0.703250
237.509990;12.112258;0.624363
238.139987;12.027580;0.543535
238.769984;12.090242;0.540627
239.399981;12.028524;0.477020
240.030003;12.056370;0.504811
240.660000;12.042823;0.541203
241.289997;12.002705;0.604982
241.919994;12.044515;0.625859
242.549992;11.969999;0.592771
243.179989;12.011310;0.586712
243.809986;12.012339;0.548339
244.439983;12.081774;0.491729
245.069981;12.233360;0.594773
245.700002;12.315483;0.629265
246.329999;12.406936;0.602345
246.959996;12.454354;0.604763
247.589993;12.481451;0.647678
248.219991;12.445000;0.683261
248.849988;12.400000;0.652841
249.479985;12.386666;0.595725
250.109982;12.447421;0.628612
250.739980;12.331666;0.689367
251.370001;12.288281;0.713587
251.999998;12.332578;0.766421
252.629995;12.183281;0.602027
253.259993;12.153750;0.549685
253.889990;12.143905;0.515804
254.519987;12.247846;0.608753
255.149984;12.229218;0.693261
255.779982;12.150000;0.778233
256.410003;11.991666;0.726049
257.040000;11.951371;0.701209
257.669997;11.847787;0.617298
258.299994;11.785819;0.603522
258.929992;11.810749;0.556769
259.559989;11.767118;0.563912
260.189986;11.715508;0.472037
260.819983;11.846896;0.405332
261.449981;11.877894;0.390429
262.080002;11.837368;0.351587
262.709999;11.846250;0.391931
263.339996;11.882181;0.375003
263.969994;11.942777;0.404247
264.599991;11.995754;0.444024
265.229988;12.051225;0.582175
265.859985;11.955865;0.711255
266.489983;11.745588;0.812265
267.119980;11.476500;0.913013
267.750001;10.876250;1.454421
268.379998;10.413750;1.287527
